#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
5661	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	antagonist	target	Fernandez J (2005)	15771415	175310	326	Olanzapine	Olanzapinum|2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3-b][1,5]benzodiazepine|Olanzapin|Olanzapine|Zyprexa|Olanzapina	olanzapine and fluoxetine|sand	DRUGBANK	DB00334	C17H20N4S	small molecule	N05AH03	132539-06-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVWDHTXUZHCGIO-UHFFFAOYSA-N
5689	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	antagonist	target	Nasrallah HA (2008)	17848919	174616	326	Olanzapine	Olanzapinum|2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3-b][1,5]benzodiazepine|Olanzapin|Olanzapine|Zyprexa|Olanzapina	olanzapine and fluoxetine|sand	DRUGBANK	DB00334	C17H20N4S	small molecule	N05AH03	132539-06-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVWDHTXUZHCGIO-UHFFFAOYSA-N
5690	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	antagonist	target	Bymaster FP (1999)	10227113	175304	326	Olanzapine	Olanzapinum|2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3-b][1,5]benzodiazepine|Olanzapin|Olanzapine|Zyprexa|Olanzapina	olanzapine and fluoxetine|sand	DRUGBANK	DB00334	C17H20N4S	small molecule	N05AH03	132539-06-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVWDHTXUZHCGIO-UHFFFAOYSA-N
5719	108833	2559	-	GABRA6	-	9606	Homo sapiens	unknown	target	Bymaster FP (1996)	8822531	175320	326	Olanzapine	Olanzapinum|2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3-b][1,5]benzodiazepine|Olanzapin|Olanzapine|Zyprexa|Olanzapina	olanzapine and fluoxetine|sand	DRUGBANK	DB00334	C17H20N4S	small molecule	N05AH03	132539-06-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVWDHTXUZHCGIO-UHFFFAOYSA-N
5725	108835	2561	-	GABRB2	-	9606	Homo sapiens	unknown	target	Bymaster FP (1996)	8822531	175320	326	Olanzapine	Olanzapinum|2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3-b][1,5]benzodiazepine|Olanzapin|Olanzapine|Zyprexa|Olanzapina	olanzapine and fluoxetine|sand	DRUGBANK	DB00334	C17H20N4S	small molecule	N05AH03	132539-06-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVWDHTXUZHCGIO-UHFFFAOYSA-N
5849	108833	2559	-	GABRA6	-	9606	Homo sapiens	positive allosteric modulator	target	Moehler H (2002)	11752090	174537	341	Clobazam	Clobazam|1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine|Clobazamum|7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione	onfi|clobazam-10|apo-clobazam 	DRUGBANK	DB00349	C16H13ClN2O2	small molecule	N05BA09	22316-47-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CXOXHMZGEKVPMT-UHFFFAOYSA-N
5850	108833	2559	-	GABRA6	-	9606	Homo sapiens	positive allosteric modulator	target	Riss J (2008)	18384456	174202	341	Clobazam	Clobazam|1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine|Clobazamum|7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione	onfi|clobazam-10|apo-clobazam 	DRUGBANK	DB00349	C16H13ClN2O2	small molecule	N05BA09	22316-47-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CXOXHMZGEKVPMT-UHFFFAOYSA-N
5861	108835	2561	-	GABRB2	-	9606	Homo sapiens	positive allosteric modulator	target	Moehler H (2002)	11752090	174537	341	Clobazam	Clobazam|1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine|Clobazamum|7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione	onfi|clobazam-10|apo-clobazam 	DRUGBANK	DB00349	C16H13ClN2O2	small molecule	N05BA09	22316-47-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CXOXHMZGEKVPMT-UHFFFAOYSA-N
5862	108835	2561	-	GABRB2	-	9606	Homo sapiens	positive allosteric modulator	target	Riss J (2008)	18384456	174202	341	Clobazam	Clobazam|1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine|Clobazamum|7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione	onfi|clobazam-10|apo-clobazam 	DRUGBANK	DB00349	C16H13ClN2O2	small molecule	N05BA09	22316-47-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CXOXHMZGEKVPMT-UHFFFAOYSA-N
6014	108557	2266	PRO2061	FGG	-	9606	Homo sapiens	antagonist	target	Terao N (1980)	6892775	175526	356	Sucralfate	Sucralfate|Sucralfatum|Sucralfato|Hexadeca--hydroxytetracosahydroxy[8-[1,3,4,6-tetra-O-sulfo--Dfructofuranosyl--D-glucopyranoside tetrakis(hydrogen sulfato)8-)]]hexadecaaluminum|Sucralfat	sulcrate suspension plus|caraf	DRUGBANK	DB00364	C11H28Al8O51S8	small molecule	A02BX02	54182-58-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MNQYNQBOVCBZIQ-JQOFMKNESA-A
6015	108534	2243	-	FGA	Fib2	9606	Homo sapiens	antagonist	target	Terao N (1980)	6892775	175526	356	Sucralfate	Sucralfate|Sucralfatum|Sucralfato|Hexadeca--hydroxytetracosahydroxy[8-[1,3,4,6-tetra-O-sulfo--Dfructofuranosyl--D-glucopyranoside tetrakis(hydrogen sulfato)8-)]]hexadecaaluminum|Sucralfat	sulcrate suspension plus|caraf	DRUGBANK	DB00364	C11H28Al8O51S8	small molecule	A02BX02	54182-58-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MNQYNQBOVCBZIQ-JQOFMKNESA-A
6138	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	binder	target	de Boer T (1995)	8930006	175620	362	Mirtazapine	Mirtazapinum|Mirtazapin|Mepirzapine|Mirtazapina|1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine|6-Azamianserin|Mirtazapine	dom-mirtazapine|ratio-mirtazap	DRUGBANK	DB00370	C17H19N3	small molecule	N06AX11	85650-52-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	RONZAEMNMFQXRA-UHFFFAOYSA-N
6139	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	binder	target	Fernandez J (2005)	15771415	175310	362	Mirtazapine	Mirtazapinum|Mirtazapin|Mepirzapine|Mirtazapina|1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine|6-Azamianserin|Mirtazapine	dom-mirtazapine|ratio-mirtazap	DRUGBANK	DB00370	C17H19N3	small molecule	N06AX11	85650-52-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	RONZAEMNMFQXRA-UHFFFAOYSA-N
6140	108150	1816	-	DRD5	DBDR|DRD1B|DRD1L2	9606	Homo sapiens	binder	target	de Boer TH (1988)	3419539	175611	362	Mirtazapine	Mirtazapinum|Mirtazapin|Mepirzapine|Mirtazapina|1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine|6-Azamianserin|Mirtazapine	dom-mirtazapine|ratio-mirtazap	DRUGBANK	DB00370	C17H19N3	small molecule	N06AX11	85650-52-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	RONZAEMNMFQXRA-UHFFFAOYSA-N
6187	108833	2559	-	GABRA6	-	9606	Homo sapiens	agonist	target	Gonzalez LA (2009)	19244096	175633	363	Meprobamate	Meprobamat|Meprobamatum|Miltown|Equanil|Meprobamato|Meprobamic acid	282 mep tab|apo meprobamate ta	DRUGBANK	DB00371	C9H18N2O4	small molecule	N05CX01|N05BC01|N05BC51	57-53-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NPPQSCRMBWNHMW-UHFFFAOYSA-N
6188	108833	2559	-	GABRA6	-	9606	Homo sapiens	agonist	target	Rho JM (1997)	9067327	175634	363	Meprobamate	Meprobamat|Meprobamatum|Miltown|Equanil|Meprobamato|Meprobamic acid	282 mep tab|apo meprobamate ta	DRUGBANK	DB00371	C9H18N2O4	small molecule	N05CX01|N05BC01|N05BC51	57-53-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NPPQSCRMBWNHMW-UHFFFAOYSA-N
6277	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Peterson BZ (2006)	16675661	174772	373	Amlodipine	3-Ethyl-5-methyl (+-)-2-(2-aminoethoxymethyl)-4-(O-chlorophenyl)-1,4-dihydro-6-methyl-3,5-pyridinedicarboxylate|Amlodipine|Amlodipine free base|3-Ethyl 5-methylester, ()-2-[(2-aminoethoxy)methyl]-4-(o-chlorophenyl)-1,4-dihydro-6-methyl-3,5-pyridinedicarboxylate|Amlodipinum|Amlodipino|(RS)-3-ethyl 5-methyl 2-[(2-aminoethoxy)methyl]-4-(2-chlorophenyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate	amlodipine and benazepril hydr	DRUGBANK	DB00381	C20H25ClN2O5	small molecule	C08CA01|C09BX01|C08GA02|C10BX07|C09XA53|C09BB03|C10BX03|C09BB07|C09XA54|C09DB02|C09DB01|C09DB07|C09DB06|C09DB05|C09DB04|C09DX01|C09BB04|C09DX03|C10BX09|C10BX11	88150-42-9	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	HTIQEAQVCYTUBX-UHFFFAOYSA-N
6420	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Peterson BZ (2006)	16675661	174772	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6421	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Kim JH (2009)	19844625	175775	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6422	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Dong CJ (2010)	20335610	175774	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6423	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Kumar R (2010)	20661350	175773	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6424	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Weant KA (2010)	20334460	175772	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6425	107233	779	-	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	9606	Homo sapiens	inhibitor	target	Keyrouz SG (2007)	17705883	175771	385	Nimodipine	Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate|BAY e 9736|2,6-Dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-beta-methoxyethyl ester 5-isopropyl ester|Isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate|Nimodipino|Periplum|Nimodipinum|Nimodipine|Nimotop	nymalize|nimotop iv 0.2mg/ml|n	DRUGBANK	DB00393	C21H26N2O7	small molecule	C08CA06	66085-59-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
6496	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	antagonist	target	Adnane L (2006)	16757355	175807	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6497	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	antagonist	target	Rini BI (2006)	16503817	175824	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6498	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	antagonist	target	Veronese ML (2006)	16446323	175823	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6499	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	antagonist	target	Lacouture ME (2006)	16824050	175822	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6500	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	antagonist	target	Schoeffski P (2006)	16418310	175821	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6501	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Lu X (2010)	20812347	175817	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6502	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Chen X (2002)	11752352	171740	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6503	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Kim S (2007)	17575107	175827	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6504	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Eisen T (2006)	16880785	175826	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6505	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Haluska FG (2006)	16901402	175825	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6506	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	inhibitor	target	Flaherty KT (2006)	16609060	175828	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6507	110015	3815	-	KIT	C-Kit|CD117|PBT|SCFR	9606	Homo sapiens	antagonist	target	Liu L (2006)	17178882	175830	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6508	110015	3815	-	KIT	C-Kit|CD117|PBT|SCFR	9606	Homo sapiens	antagonist	target	Guida T (2007)	17545544	175831	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6509	110015	3815	-	KIT	C-Kit|CD117|PBT|SCFR	9606	Homo sapiens	antagonist	target	Lierman E (2007)	17229632	175832	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6510	110015	3815	-	KIT	C-Kit|CD117|PBT|SCFR	9606	Homo sapiens	antagonist	target	Cascone T (2007)	17272980	175818	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
6511	110015	3815	-	KIT	C-Kit|CD117|PBT|SCFR	9606	Homo sapiens	antagonist	target	Koch CA (2006)	17102120	175829	390	Sorafenib	N-(4-Chloro-3-(trifluoromethyl)phenyl)-n'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenibum|4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide	nexavar	DRUGBANK	DB00398	C21H16ClF3N4O3	small molecule	L01XE05	284461-73-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MLDQJTXFUGDVEO-UHFFFAOYSA-N
